ccode,y5,region,real_wage,homicide_rate,lifexp,stature,gdppc2011,avedu,polity2,population,co2emis_pc,so2emis_pc,biodiv,gini
400,1990,MENA,29.4542630066667,,70.427,,7803,6.535,-4,3262.054,0.8540248,0.02170783,0.95037791,40.65038
400,1995,MENA,23.43225294,,71.275,,8211,,-2,,,,,
400,2000,MENA,28.98815068,,72.167,,8713,8.021,-2,4998.564,0.8713551,0.02100072,0.9460264,43.45407
400,2005,MENA,,2.12,72.993,,10607,,-2,,,,,
400,2010,MENA,,,,,11743,9.17665265,-3,,0.8492409,,0.9471928,
400,2015,MENA,,,,,11519,,,,,,,
404,1800,Sub-Saharan Africa,,,,,,,,2574,,,0.93306438,
404,1805,Sub-Saharan Africa,,,,,,,,,,,,
404,1810,Sub-Saharan Africa,,,,,,,,,,,0.93179171,
404,1815,Sub-Saharan Africa,,,,,,,,,,,,
404,1820,Sub-Saharan Africa,,,,,,,,,,,0.92944683,
404,1825,Sub-Saharan Africa,,,,,,,,,,,,
404,1830,Sub-Saharan Africa,,,,,,,,,,,0.92701711,
404,1835,Sub-Saharan Africa,,,,,,,,,,,,
404,1840,Sub-Saharan Africa,,,,,,,,,,,0.92449795,
404,1845,Sub-Saharan Africa,,,,,,,,,,,,
404,1850,Sub-Saharan Africa,,,,,,,,3352.899,,7.730281e-05,0.92188594,
404,1855,Sub-Saharan Africa,,,,,,,,,,,,
404,1860,Sub-Saharan Africa,,,,,,,,3559.592,,7.424039e-05,0.91917711,
404,1865,Sub-Saharan Africa,,,,,,,,,,,,
404,1870,Sub-Saharan Africa,,,,,,0.21,,3779.027,,7.626367e-05,0.9161589,46.31273
404,1875,Sub-Saharan Africa,,,,,,,,,,,,
404,1880,Sub-Saharan Africa,,,,164.535,,0.29,,4052.049,,8.051469e-05,0.91301998,
404,1885,Sub-Saharan Africa,,,,,,,,,,,,
404,1890,Sub-Saharan Africa,,,,166,,0.37,,4344.796,,8.430726e-05,0.90975763,33.25916
404,1895,Sub-Saharan Africa,,,,,,,,,,,,
404,1900,Sub-Saharan Africa,5.11791555,,,166.7,,0.45,,4132.38,,8.691292e-05,0.90636429,
404,1905,Sub-Saharan Africa,4.320844254,,,,,,,,,,,
404,1910,Sub-Saharan Africa,5.284377798,,,168.079,,0.53,,3813.44,,8.636518e-05,0.90071567,48.93635
404,1915,Sub-Saharan Africa,4.14120228,,,,,,,,,,,
404,1920,Sub-Saharan Africa,,,,167.698,,0.61,,3737.854,,9.90954e-05,0.89221717,
404,1925,Sub-Saharan Africa,7.0943057525,,23.9248,,,,,,,,,
404,1930,Sub-Saharan Africa,7.035304666,,,,,0.68,,4424.171,,0.0001136372,0.88298413,55.12435
404,1935,Sub-Saharan Africa,6.096253136,,26.3736,,,,,,,,,
404,1940,Sub-Saharan Africa,7.20035204,,,,,0.76,,5084.069,,0.0001302421,0.8729514,
404,1945,Sub-Saharan Africa,6.916745225,,28.8224,,,,,,,,,
404,1950,Sub-Saharan Africa,7.235905392,,42.302,169.884,1496,1.19,,6077,0.04081124,0.001176157,0.8620456,55.80448
404,1955,Sub-Saharan Africa,9.31213333,,44.728,,1651,,,,,,,
404,1960,Sub-Saharan Africa,10.662234828,,48.02,170.745,1669,1.87,,8115,0.08168562,0.0024042,0.84079943,68
404,1965,Sub-Saharan Africa,11.12277451,,50.745,,1708,,2,,,,,
404,1970,Sub-Saharan Africa,12.255296958,,53.671,170.902,2104,2.82,-7,11247.18,0.06747562,0.001881125,0.84015851,50.46646
404,1975,Sub-Saharan Africa,9.52118102,,56.3,,2166,,-7,,,,,
404,1980,Sub-Saharan Africa,8.102349534,,58.99,171.221,2417,4.01,-6,16331.4,0.1039265,0.002250171,0.83582823,57.3
404,1985,Sub-Saharan Africa,7.387401122,,59.459,,2313,,-7,,,,,
404,1990,Sub-Saharan Africa,7.29490115,,58.08,,2570,5.25,-7,23354,0.06780928,0.001781054,0.82100517,48.71024
404,1995,Sub-Saharan Africa,,,53.951,,2367,,-5,,,,,
404,2000,Sub-Saharan Africa,,20.8,53.037,,2320,6.08,-2,30508,0.09036076,0.00212172,0.82187235,51.15
404,2005,Sub-Saharan Africa,,20.1,57.231,,2396,,8,,,,,
404,2010,Sub-Saharan Africa,,,,,2625,6.46,8,,0.07920817,,0.8118656,
404,2015,Sub-Saharan Africa,,,,,3046,,,,,,,
408,1800,East Asia,,,,,,,,4345,,,0.92548033,
408,1805,East Asia,,,,,,,,,,,,
408,1810,East Asia,,,,,,,,,,,0.92279221,
408,1815,East Asia,,,,,,,,,,,,
408,1820,East Asia,,,,,245,,,4345,,,0.91999079,
408,1825,East Asia,,,,,,,,,,,,
408,1830,East Asia,,,,,,,,,,,0.91999222,
408,1835,East Asia,,,,,,,,,,,,
408,1840,East Asia,,,,,,,,,,,0.92113057,
408,1845,East Asia,,,,,,,,,,,,
408,1850,East Asia,,,,,,,,,,0.001042923,0.92226582,
408,1855,East Asia,,,,,,,,,,,,
408,1860,East Asia,,,,,,,,,,0.0009962317,0.92346904,
408,1865,East Asia,,,,,,,,,,,,
408,1870,East Asia,,,,,247,,,4511,,0.0009793462,0.92476936,
408,1875,East Asia,,,,,,,,,,,,
408,1880,East Asia,,,,162.9,,,,,,0.001039875,0.92619731,
408,1885,East Asia,,,,,,,,,,,,
408,1890,East Asia,,,,160.7,,,,,,0.001101159,0.92732703,
408,1895,East Asia,,,,,,,,,,,,
408,1900,East Asia,,,,160.1,,,,,,0.001158168,0.92858417,
408,1905,East Asia,,,23.50816,,,,,,,,,
408,1910,East Asia,,,24.98112,,,0.01839447,,4897,,0.001070055,0.93000448,
408,1915,East Asia,,,26.9768,,,,,,,,,
408,1920,East Asia,,,29.5344,,,0.0724616,,,,0.001021346,0.91828052,
408,1925,East Asia,,,33.60512,,,,,,,,,
408,1930,East Asia,,,37.38824,165.1,,0.24335253,,,,0.001164854,0.9054665,
408,1935,East Asia,,,42.57104,,,,,,,,,
408,1940,East Asia,,,44.88888,165.63,,0.58639982,,,,0.00325177,0.89114808,
408,1945,East Asia,,,,,,,,,,,,
408,1950,East Asia,,,37.589,165.6,624,1.65541971,-7,9471.14,0.02187572,0.001411628,0.87540681,
408,1955,East Asia,,,49.877,,770,,-7,,,,,
408,1960,East Asia,,,51.631,165.6,808,3.63958172,-8,10391.91,0.5933415,0.01146489,0.86727433,
408,1965,East Asia,,,57.241,,947,,-8,,,,,
408,1970,East Asia,,,61.734,166.6,1428,5.12435289,-9,13911.9,1.407968,0.0161437,0.86603364,
408,1975,East Asia,,,65.034,,2057,,-9,,,,,
408,1980,East Asia,,,67.058,165.6,2315,7.10793766,-9,17113.63,1.97757,0.02650998,0.85773773,
408,1985,East Asia,,,68.592,,2564,,-9,,,,,
408,1990,East Asia,,,70.03,,2389,,-9,20018.55,3.314764,0.02643725,0.85677727,
408,1995,East Asia,,,63.497,,1755,,-10,,,,,
408,2000,East Asia,,18.9,68.061,,1624,,-10,21263,0.9182058,0.01509224,0.83750867,
408,2005,East Asia,,15.2,68.441,,1774,,-10,,,,,
408,2010,East Asia,,,,,1713,,-10,,0.9465678,,0.85339964,
408,2015,East Asia,,,,,1720,,,,,,,
410,1800,East Asia,,,,,,,,9395,,,0.8310436,
410,1805,East Asia,,,,,,,,,,,,
410,1810,East Asia,,,,,,,,,,,0.82272319,
410,1815,East Asia,,,,,,,,,,,,
410,1820,East Asia,,,,,462,,,9395,,,0.8142628,
410,1825,East Asia,,,,,,,,,,,,
410,1830,East Asia,,,,,,,,,,,0.81650291,
410,1835,East Asia,,,,,,,,,,,,
410,1840,East Asia,,,,,,,,,,,0.82082766,
410,1845,East Asia,,,,,,,,,,,,
410,1850,East Asia,,,,,,,,9545,,0.000275553,0.82541029,
410,1855,East Asia,,,,,,,,,,,,
410,1860,East Asia,,,,,,,,,,0.0002772031,0.82882117,
410,1865,East Asia,,,,,,,,,,,,
410,1870,East Asia,,,,163.41,465,1.11,,9753,,0.0002788954,0.83269445,
410,1875,East Asia,,,,,,,,,,,,
410,1880,East Asia,,,,160.1,,1.16,,,,0.0002704292,0.83805665,
410,1885,East Asia,,,,,,,,,,,,
410,1890,East Asia,,,,160.7,,1.21,,9848,,0.0002746172,0.84399434,
410,1895,East Asia,,,,,,,,,,,,
410,1900,East Asia,,,,160.1,,1.26,,9896,,0.0002788624,0.85063941,
410,1905,East Asia,,,23.50816,,,,,,,,,
410,1910,East Asia,,,24.98112,,,1.31,,10096,,0.0002857413,0.85600294,
410,1915,East Asia,,,26.9768,,807,,,,,,,
410,1920,East Asia,,,29.5344,,841,1.46,,11804,,0.0003885165,0.84275289,
410,1925,East Asia,,,33.60512,,862,,,,,,,
410,1930,East Asia,,,37.38824,,808,1.62,,13900,,0.0006286572,0.83017093,32.12819
410,1935,East Asia,,,42.57104,,1030,,,,,,,
410,1940,East Asia,,,44.88888,166.51,1232,2.31,,15627,,0.002862594,0.83023221,
410,1945,East Asia,,,,,,,,,,,,
410,1950,East Asia,,,47.924,168.6,1178,3.1,-3,20845.77,0.03102327,0.001112117,0.82648521,30.31483
410,1955,East Asia,11.31622863,,51.231,,1612,,-4,,,,,
410,1960,East Asia,6.53915156,,54.3632,170.7,1691,4.3,8,24784.14,0.1365459,0.005219477,0.85682353,31.68173
410,1965,East Asia,9.55715147333333,,58.838,,1981,,3,,,,,
410,1970,East Asia,,,62.9,171.9,2989,6.24,3,32241,0.4502885,0.01765111,0.83989637,33.98494
410,1975,East Asia,18.23474616,,64.74,,4360,,-8,,,,,
410,1980,East Asia,19.3295285,,66.9,173.8,5674,8.66,-8,38124,0.9119217,0.03390474,0.84127632,39.8523
410,1985,East Asia,24.208670238,1.096,69.84,,7820,,-5,,,,,
410,1990,East Asia,38.03153042,1.48,72.28,,12004,10.67,6,42869,1.533868,0.03432296,0.84131696,34.51399
410,1995,East Asia,43.619820848,1.92,74.4,,17095,,6,,,,,
410,2000,East Asia,32.989425804,1.702,76.88,,21420,12.12,8,46839,2.545568,0.02030056,0.8514529,31.57
410,2005,East Asia,35.17556197,2.012,79.46,,26331,,8,,,,,
410,2010,East Asia,,2.6,80.85,,31321,13,8,,2.589165,,0.86345362,
410,2015,East Asia,,,,,35269,,,,,,,
414,1800,MENA,,,,,,,,81.28,,,0.96445409,
414,1805,MENA,,,,,,,,,,,,
414,1810,MENA,,,,,,,,,,,0.96457853,
414,1815,MENA,,,,,,,,,,,,
414,1820,MENA,,,,,,,,81.28,,,0.96474308,
414,1825,MENA,,,,,,,,,,,,
414,1830,MENA,,,,,,,,,,,0.96494034,
414,1835,MENA,,,,,,,,,,,,
414,1840,MENA,,,,,,,,,,,0.96517311,
414,1845,MENA,,,,,,,,,,,,
414,1850,MENA,,,,,,,,,,0.0001099352,0.96543612,
414,1855,MENA,,,,,,,,,,,,
414,1860,MENA,,,,,,,,,,0.0001144172,0.96575416,
414,1865,MENA,,,,,,,,,,,,
414,1870,MENA,,,,,,,,81.28,,0.0001144172,0.96612715,
414,1875,MENA,,,,,,,,,,,,
414,1880,MENA,,,,,,,,,,0.0001144172,0.96656553,
414,1885,MENA,,,,,,,,,,,,
414,1890,MENA,,,,,,,,,,0.0001144172,0.96708344,
414,1895,MENA,,,,,,,,,,,,
414,1900,MENA,,,,,,,,,,0.0001144172,0.96770079,
414,1905,MENA,,,26,,,,,,,,,
414,1910,MENA,,,,,,,,103.226,,9.534764e-05,0.96844718,
414,1915,MENA,,,,,,,,,,,,
414,1920,MENA,,,,,,,,,,0.000747579,0.96936968,
414,1925,MENA,,,,,,,,,,,,
414,1930,MENA,,,,,,,,,,0.002356311,0.97055098,
414,1935,MENA,,,,,,,,,,,,
414,1940,MENA,,,,,,,,,,0.004453131,0.972161,
414,1945,MENA,,,,,,,,,,,,
414,1950,MENA,,,53.387,,,,,144.774,0.6896552,0.2624491,0.97467149,
414,1955,MENA,,,58.09,,,,,,,,,
414,1960,MENA,1.65197718,,61.822,,,,,292.229,7.655255,0.2780716,0.97376194,
414,1965,MENA,1.8865969,,64.663,,,,-9,,,,,
414,1970,MENA,,2.76,66.878,,,,-9,747.502,9.175557,0.227228,0.96792379,
414,1975,MENA,1.55094312,0.954,68.639,,117301,,-8,,,,,
414,1980,MENA,,0.744,70.246,,85713,,-10,1369.769,4.894089,0.1179019,0.95900505,
414,1985,MENA,,1.04333333333333,71.597,,52733,,-8,,,,,
414,1990,MENA,,1.635,72.426,,39533,,,2142.011,5.527752,0.04957072,0.94679053,
414,1995,MENA,,1.456,72.902,,80012,,-7,,,,,
414,2000,MENA,,3.348,73.352,,74597,,-7,1973.572,9.02007,0.1303,0.94335871,
414,2005,MENA,,1.208,73.768,,93903,,-7,,,,,
414,2010,MENA,,,,,73610,,-7,,8.191758,,0.93527963,
414,2015,MENA,,,,,71354,,,,,,,
417,1800,East. Europe and form. SU,,,,,,,,530.343,,,0.93034326,
417,1805,East. Europe and form. SU,,,,,,,,,,,,
417,1810,East. Europe and form. SU,,,,,,,,,,,0.92681069,
417,1815,East. Europe and form. SU,,,,,,,,,,,,
417,1820,East. Europe and form. SU,,,,,,,,530.343,,,0.92309935,
417,1825,East. Europe and form. SU,,,,,,,,,,,,
417,1830,East. Europe and form. SU,,,,,,,,,2.248183e-05,,0.91920029,
417,1835,East. Europe and form. SU,,,,,,,,,,,,
417,1840,East. Europe and form. SU,,,,,,,,,,,0.9151071,
417,1845,East. Europe and form. SU,,,,,,,,,,,,
417,1850,East. Europe and form. SU,,,,,,,,,,0.0003102868,0.91080361,
417,1855,East. Europe and form. SU,,,,,,,,,,,,
417,1860,East. Europe and form. SU,,,,,,,,,0.0007072779,0.0003098001,0.90628068,
417,1865,East. Europe and form. SU,,,,,,,,,,,,
417,1870,East. Europe and form. SU,,,,,,,,,0.003828355,0.000327794,0.90152789,45.95004
417,1875,East. Europe and form. SU,,,,,,,,,,,,
417,1880,East. Europe and form. SU,,,,165.26,,,,,0.01313837,0.0003438763,0.89653321,
417,1885,East. Europe and form. SU,,,,,,,,,,,,
